geoid,name,estimate_coresident_grandparents_total,estimate_responsible_total,estimate_less_than_six_months,estimate_six_to_eleven_months,estimate_one_or_two_years,estimate_three_or_four_years,estimate_five_plus_years,estimate_not_responsible,moe_coresident_grandparents_total,moe_responsible_total,moe_less_than_six_months,moe_six_to_eleven_months,moe_one_or_two_years,moe_three_or_four_years,moe_five_plus_years,moe_not_responsible,duration_sum,duration_difference,duration_reconciliation_status,coresident_components_sum,coresident_difference,coresident_reconciliation_status,pct_responsible,moe_ratio,moe_exceeds_estimate,high_moe_flag,severe_moe_flag,cv_responsible_percent,responsible_ci90_lower,responsible_ci90_upper,pct_responsible_moe,percent_responsible_grandparents_less_than_six_months,percent_responsible_grandparents_less_than_six_months_moe,percent_responsible_grandparents_six_to_eleven_months,percent_responsible_grandparents_six_to_eleven_months_moe,percent_responsible_grandparents_one_or_two_years,percent_responsible_grandparents_one_or_two_years_moe,percent_responsible_grandparents_three_or_four_years,percent_responsible_grandparents_three_or_four_years_moe,percent_responsible_grandparents_five_plus_years,percent_responsible_grandparents_five_plus_years_moe,pct_responsible_ci90_lower,pct_responsible_ci90_upper,pct_responsible_cv_percent,pct_responsible_exclusion,percent_responsible_grandparents_less_than_six_months_ci90_lower,percent_responsible_grandparents_less_than_six_months_ci90_upper,percent_responsible_grandparents_less_than_six_months_cv_percent,percent_responsible_grandparents_less_than_six_months_exclusion,percent_responsible_grandparents_six_to_eleven_months_ci90_lower,percent_responsible_grandparents_six_to_eleven_months_ci90_upper,percent_responsible_grandparents_six_to_eleven_months_cv_percent,percent_responsible_grandparents_six_to_eleven_months_exclusion,percent_responsible_grandparents_one_or_two_years_ci90_lower,percent_responsible_grandparents_one_or_two_years_ci90_upper,percent_responsible_grandparents_one_or_two_years_cv_percent,percent_responsible_grandparents_one_or_two_years_exclusion,percent_responsible_grandparents_three_or_four_years_ci90_lower,percent_responsible_grandparents_three_or_four_years_ci90_upper,percent_responsible_grandparents_three_or_four_years_cv_percent,percent_responsible_grandparents_three_or_four_years_exclusion,percent_responsible_grandparents_five_plus_years_ci90_lower,percent_responsible_grandparents_five_plus_years_ci90_upper,percent_responsible_grandparents_five_plus_years_cv_percent,percent_responsible_grandparents_five_plus_years_exclusion,acs_year,acs_period,acs_product,state_fips,map_pct_responsible,five_core_county,national_rank_caregiver_count,national_percentile_caregiver_count,national_decile_caregiver_count,eligible_n_caregiver_count,exclusion_reason_caregiver_count,national_rank_caregiving_percent,national_percentile_caregiving_percent,national_decile_caregiving_percent,eligible_n_caregiving_percent,exclusion_reason_caregiving_percent,national_rank_less_than_six_months,national_percentile_less_than_six_months,national_decile_less_than_six_months,eligible_n_less_than_six_months,exclusion_reason_less_than_six_months,national_rank_six_to_eleven_months,national_percentile_six_to_eleven_months,national_decile_six_to_eleven_months,eligible_n_six_to_eleven_months,exclusion_reason_six_to_eleven_months,national_rank_one_or_two_years,national_percentile_one_or_two_years,national_decile_one_or_two_years,eligible_n_one_or_two_years,exclusion_reason_one_or_two_years,national_rank_three_or_four_years,national_percentile_three_or_four_years,national_decile_three_or_four_years,eligible_n_three_or_four_years,exclusion_reason_three_or_four_years,national_rank_five_plus_years,national_percentile_five_plus_years,national_decile_five_plus_years,eligible_n_five_plus_years,exclusion_reason_five_plus_years
13093,"Dooly County, Georgia",276,57,0,0,24,26,7,219,157,56,23,23,36,37,8,132,57,0,Pass,276,0,Pass,20.652173913043477,0.9824561403508771,FALSE,TRUE,TRUE,59.72909225799839,1,113,16.542900028257034,0,40.35087719298245,0,40.35087719298245,42.10526315789473,47.72552981103524,45.614035087719294,46.960925396376865,12.280701754385964,7.17031444927598,4.109273884786443,37.19507394130051,48.69883981298572,Percentage MOE exceeds 50% of estimate,0,40.35087719298245,NA,Unavailable MOE or zero percentage,0,40.35087719298245,NA,Unavailable MOE or zero percentage,0,89.83079296892997,68.91077202491576,Percentage MOE exceeds 50% of estimate,0,92.57496048409615,62.59085689902675,Percentage MOE exceeds 50% of estimate,5.110387305109984,19.451016203661943,35.49668205920021,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2481,21.00826972010178,3,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13099,"Early County, Georgia",218,111,17,0,0,18,76,107,117,73,24,23,23,25,48,91,111,0,Pass,218,0,Pass,50.917431192660544,0.6576576576576577,FALSE,TRUE,TRUE,39.982746603206465,38,184,19.35329020673247,15.315315315315313,19.132292487032366,0,20.72072072072072,0,20.72072072072072,16.216216216216218,19.837534984822287,68.46846846846847,62.430537800296314,31.564140985928073,70.27072139939301,23.107931263527963,Caregiver count MOE exceeds 50% of estimate,0,34.447607802347676,75.94755764508444,Percentage MOE exceeds 50% of estimate,0,20.72072072072072,NA,Unavailable MOE or zero percentage,0,20.72072072072072,NA,Unavailable MOE or zero percentage,0,36.05375120103851,74.37225035425394,Percentage MOE exceeds 50% of estimate,6.037930668172159,100,55.4343814380709,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2140,31.870229007633586,4,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13101,"Echols County, Georgia",162,162,0,0,120,42,0,0,148,148,14,14,140,43,14,14,162,0,Pass,162,0,Pass,100,0.9135802469135802,FALSE,TRUE,TRUE,55.54173526107523,14,310,129.19975755013462,0,8.641975308641975,0,8.641975308641975,74.07407407407408,53.74747863728309,25.925925925925924,11.980950014618335,0,8.641975308641975,0,100,78.54787528394856,Percentage MOE exceeds 50% of estimate,0,8.641975308641975,NA,Unavailable MOE or zero percentage,0,8.641975308641975,NA,Unavailable MOE or zero percentage,20.32659543679099,100,44.11279822801698,Percentage MOE exceeds 50% of estimate,13.944975911307589,37.90687594054426,28.09504445469672,Caregiver count MOE exceeds 50% of estimate,0,8.641975308641975,NA,Unavailable MOE or zero percentage,2024,2020-2024,ACS five-year,13,NA,FALSE,1856,40.87150127226463,5,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,1337,Unavailable MOE or zero percentage
13105,"Elbert County, Georgia",305,162,15,0,0,22,125,143,143,119,21,23,23,31,114,97,162,0,Pass,305,0,Pass,53.11475409836065,0.7345679012345679,FALSE,TRUE,TRUE,44.65855740586455,43,281,30.035319068245155,9.25925925925926,11.035273591706444,0,14.19753086419753,0,14.19753086419753,13.580246913580247,16.32991340956818,77.1604938271605,41.70622825188232,23.079435030115494,83.15007316660581,34.37872910486292,Percentage MOE exceeds 50% of estimate,0,20.2945328509657,72.45687569860938,Percentage MOE exceeds 50% of estimate,0,14.19753086419753,NA,Unavailable MOE or zero percentage,0,14.19753086419753,NA,Unavailable MOE or zero percentage,0,29.91016032314843,73.105316015622,Percentage MOE exceeds 50% of estimate,35.45426557527817,100,32.86083997310855,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1856,40.87150127226463,5,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13109,"Evans County, Georgia",211,22,10,0,6,0,6,189,94,23,16,23,10,23,11,93,22,0,Pass,211,0,Pass,10.42654028436019,1.0454545454545454,TRUE,TRUE,TRUE,63.559123336230435,0,45,9.8612532858718,45.45454545454545,55.054908605376355,0,104.54545454545455,27.27272727272727,35.39998498913613,0,104.54545454545455,27.27272727272727,41.07363186707166,0.5652869984883893,20.28779357023199,57.49957457461676,Percentage MOE exceeds 50% of estimate,0,100,73.63621719721657,Percentage MOE exceeds 50% of estimate,0,100,NA,Unavailable MOE or zero percentage,0,62.672712261863396,78.91276332030445,Percentage MOE exceeds 50% of estimate,0,100,NA,Unavailable MOE or zero percentage,0,68.34635913979893,91.56031538505567,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2788,11.195928753180661,2,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13111,"Fannin County, Georgia",690,220,9,2,69,0,140,470,273,148,16,3,58,27,131,239,220,0,Pass,690,0,Pass,31.88405797101449,0.6727272727272727,FALSE,TRUE,TRUE,40.89891414679175,72,368,17.34742828370163,4.090909090909091,6.731916077780036,0.9090909090909091,1.218805137859819,31.363636363636367,15.807156533168573,0,12.272727272727273,63.63636363636363,41.38806752013219,14.53662968731286,49.23148625471612,33.07762001550613,Percentage MOE exceeds 50% of estimate,0,10.822825168689127,100.04412907727468,Percentage MOE exceeds 50% of estimate,0,2.127896046950728,81.50790013641472,Percentage MOE exceeds 50% of estimate,15.556479830467794,47.17079289680494,30.64079909618102,Percentage MOE exceeds 50% of estimate,0,12.272727272727273,NA,Unavailable MOE or zero percentage,22.248296116231444,100,39.54053464191281,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1590,49.30025445292621,5,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13119,"Franklin County, Georgia",736,301,3,38,9,18,233,435,272,198,6,39,13,22,182,155,301,0,Pass,736,0,Pass,40.89673913043478,0.6578073089700996,FALSE,TRUE,TRUE,39.99184475698682,103,499,22.255192513791833,0.9966777408637874,1.882452123515444,12.624584717607974,9.945526080878867,2.990033222591362,3.845081928297555,5.980066445182724,6.160097488387431,77.40863787375415,32.60655101148613,18.641546616642948,63.151931644226615,33.08380233230484,Percentage MOE exceeds 50% of estimate,0,2.8791298643792316,114.82644613354923,Percentage MOE exceeds 50% of estimate,2.6790586367291063,22.57011079848684,47.894252865155906,Percentage MOE exceeds 50% of estimate,0,6.835115150888917,78.18119912202917,Percentage MOE exceeds 50% of estimate,0,12.140163933570156,62.62594885253382,Percentage MOE exceeds 50% of estimate,44.80208686226801,100,25.60873824552058,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1310,58.26972010178117,6,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13123,"Gilmer County, Georgia",748,351,0,34,81,38,198,397,255,208,30,34,81,42,177,155,351,0,Pass,748,0,Pass,46.92513368983957,0.5925925925925926,FALSE,TRUE,TRUE,36.02707152069744,143,559,22.74523588746762,0,8.547008547008547,9.686609686609685,7.802586765977342,23.076923076923077,18.588515530710726,10.826210826210826,10.100574279558158,56.41025641025641,37.75534960616369,24.17989780237195,69.67036957730718,29.468475556468835,Caregiver count MOE exceeds 50% of estimate,0,8.547008547008547,NA,Unavailable MOE or zero percentage,1.8840229206323436,17.489196452587027,48.971065051972346,Percentage MOE exceeds 50% of estimate,4.4884075462123505,41.6654386076338,48.97106505197233,Percentage MOE exceeds 50% of estimate,0.7256365466526677,20.926785105768985,56.720797683181,Percentage MOE exceeds 50% of estimate,18.654906804092718,94.1656060164201,40.690513028958975,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1174,62.62722646310433,7,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13125,"Glascock County, Georgia",130,69,0,0,0,11,58,61,67,49,14,14,14,13,49,51,69,0,Pass,130,0,Pass,53.07692307692308,0.7101449275362319,FALSE,TRUE,TRUE,43.17374603431406,20,118,25.930916210802675,0,20.28985507246377,0,20.28985507246377,0,20.28985507246377,15.942028985507244,15.059846726519455,84.05797101449275,38.46768947534162,27.146006866120405,79.00783928772576,29.701943432631708,Caregiver count MOE exceeds 50% of estimate,0,20.28985507246377,NA,Unavailable MOE or zero percentage,0,20.28985507246377,NA,Unavailable MOE or zero percentage,0,20.28985507246377,NA,Unavailable MOE or zero percentage,0.8821822589877897,31.0018757120267,57.43143933093457,Percentage MOE exceeds 50% of estimate,45.59028153915113,100,27.822102225572657,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2394,23.807251908396946,3,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13133,"Greene County, Georgia",576,171,9,3,15,90,54,405,210,119,12,6,15,105,49,179,171,0,Pass,576,0,Pass,29.6875,0.695906432748538,FALSE,TRUE,TRUE,42.3081070160822,52,290,17.597570979044427,5.263157894736842,5.985883704980936,1.7543859649122806,3.2895154321838307,8.771929824561402,6.2994075851067,52.63157894736842,49.28365936342575,31.57894736842105,18.389211455043952,12.089929020955573,47.28507097904443,36.037266532252104,Percentage MOE exceeds 50% of estimate,0,11.249041599717778,69.14401897597739,Percentage MOE exceeds 50% of estimate,0,5.0439013970961115,113.99335269849533,Percentage MOE exceeds 50% of estimate,2.472522239454702,15.071337409668104,43.65935381333182,Percentage MOE exceeds 50% of estimate,3.3479195839426694,100,56.928441082053546,Percentage MOE exceeds 50% of estimate,13.189735913377099,49.968158823465004,35.40284800228645,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1811,42.350508905852415,5,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13141,"Hancock County, Georgia",225,140,13,0,0,106,21,85,146,108,23,20,20,106,33,102,140,0,Pass,225,0,Pass,62.22222222222222,0.7714285714285715,FALSE,TRUE,TRUE,46.89952703319364,32,248,25.958321441596215,9.285714285714286,14.784640318173992,0,14.285714285714285,0,14.285714285714285,75.71428571428571,48.178205915100605,15,20.53568322979018,36.263900780626,88.18054366381844,25.36318746221816,Caregiver count MOE exceeds 50% of estimate,0,24.070354603888276,96.79840249468386,Percentage MOE exceeds 50% of estimate,0,14.285714285714285,NA,Unavailable MOE or zero percentage,0,14.285714285714285,NA,Unavailable MOE or zero percentage,27.536079799185103,100,38.6852615183702,Percentage MOE exceeds 50% of estimate,0,35.53568322979018,83.23205945017926,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1969,37.27735368956743,4,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13143,"Haralson County, Georgia",726,288,0,0,108,40,140,438,224,160,30,30,95,53,84,161,288,0,Pass,726,0,Pass,39.66942148760331,0.5555555555555556,FALSE,TRUE,TRUE,33.77537955065385,128,448,18.327318995649957,0,10.416666666666668,0,10.416666666666668,37.5,25.574513650444853,13.88888888888889,16.707028816092908,48.61111111111111,11.016400183688118,21.34210249195335,57.99674048325326,28.087676543288342,Caregiver count MOE exceeds 50% of estimate,0,10.416666666666668,NA,Unavailable MOE or zero percentage,0,10.416666666666668,NA,Unavailable MOE or zero percentage,11.925486349555147,63.07451365044486,41.461867457623335,Percentage MOE exceeds 50% of estimate,0,30.595917704981797,73.13149662977148,Percentage MOE exceeds 50% of estimate,37.59471092742299,59.62751129479923,13.777705552622942,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1359,56.74300254452926,6,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13147,"Hart County, Georgia",627,165,35,0,28,24,78,462,209,112,53,27,33,31,79,173,165,0,Pass,627,0,Pass,26.31578947368421,0.6787878787878788,FALSE,TRUE,TRUE,41.2673728327989,53,277,15.56066390849109,21.21212121212121,28.713317119880656,0,16.363636363636363,16.969696969696972,16.349822005459057,14.545454545454545,15.984453891343748,47.27272727272727,35.53489389724435,10.755125565193119,41.8764533821753,35.9488053425502,Percentage MOE exceeds 50% of estimate,0,49.92543833200187,82.29472731800861,Percentage MOE exceeds 50% of estimate,0,16.363636363636363,NA,Unavailable MOE or zero percentage,0.6198749642379155,33.31951897515603,58.57491743376557,Percentage MOE exceeds 50% of estimate,0,30.529908436798294,66.81027338989506,Percentage MOE exceeds 50% of estimate,11.737833375482921,82.80762116997163,45.700095514804815,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1838,41.475826972010175,5,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13155,"Irwin County, Georgia",172,93,22,0,0,0,71,79,114,89,31,20,20,20,82,68,93,0,Pass,172,0,Pass,54.06976744186046,0.956989247311828,FALSE,TRUE,TRUE,58.18081509693277,4,182,37.325254197465355,23.655913978494624,24.466537396280664,0,21.50537634408602,0,21.50537634408602,0,21.50537634408602,76.34408602150538,49.36068250185258,16.744513244395108,91.39502163932582,41.96826501351733,Percentage MOE exceeds 50% of estimate,0,48.12245137477529,62.87898483574122,Percentage MOE exceeds 50% of estimate,0,21.50537634408602,NA,Unavailable MOE or zero percentage,0,21.50537634408602,NA,Unavailable MOE or zero percentage,0,21.50537634408602,NA,Unavailable MOE or zero percentage,26.983403519652796,100,39.307778399987285,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2252,28.307888040712466,3,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13159,"Jasper County, Georgia",372,113,0,0,55,0,58,259,145,76,23,23,40,23,62,119,113,0,Pass,372,0,Pass,30.376344086021508,0.672566371681416,FALSE,TRUE,TRUE,40.88913205778272,37,189,16.64926338652915,0,20.353982300884958,0,20.353982300884958,48.67256637168141,13.469212287567514,0,20.353982300884958,51.32743362831859,42.646325809134815,13.727080699492358,47.02560747255066,33.322092327749225,Percentage MOE exceeds 50% of estimate,0,20.353982300884958,NA,Unavailable MOE or zero percentage,0,20.353982300884958,NA,Unavailable MOE or zero percentage,35.2033540841139,62.14177865924893,16.824055604885785,Caregiver count MOE exceeds 50% of estimate,0,20.353982300884958,NA,Unavailable MOE or zero percentage,8.681107819183772,93.9737594374534,50.51319206673545,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2126,32.31552162849873,4,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13161,"Jeff Davis County, Georgia",517,144,0,0,0,0,144,373,234,120,23,23,23,23,120,198,144,0,Pass,517,0,Pass,27.852998065764023,0.8333333333333334,FALSE,TRUE,TRUE,50.663069325980786,24,264,19.4888908137812,0,15.972222222222221,0,15.972222222222221,0,15.972222222222221,0,15.972222222222221,100,117.85113019775793,8.364107251982823,47.34188887954522,42.53906272008997,Percentage MOE exceeds 50% of estimate,0,15.972222222222221,NA,Unavailable MOE or zero percentage,0,15.972222222222221,NA,Unavailable MOE or zero percentage,0,15.972222222222221,NA,Unavailable MOE or zero percentage,0,15.972222222222221,NA,Unavailable MOE or zero percentage,0,100,71.64839975225037,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1948,37.913486005089055,4,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13163,"Jefferson County, Georgia",521,306,18,0,23,0,265,215,208,169,24,23,32,23,158,102,306,0,Pass,521,0,Pass,58.73320537428023,0.5522875816993464,FALSE,TRUE,TRUE,33.57670084741471,137,475,22.41387068300998,5.88235294117647,7.138656898474233,0,7.516339869281046,7.516339869281046,9.59829895843507,0,7.516339869281046,86.60130718954248,19.45435580631534,36.31933469127026,81.1470760572902,23.200957149343775,Caregiver count MOE exceeds 50% of estimate,0,13.021009839650702,73.77991894572537,Percentage MOE exceeds 50% of estimate,0,7.516339869281046,NA,Unavailable MOE or zero percentage,0,17.114638827716114,77.63554506577128,Percentage MOE exceeds 50% of estimate,0,7.516339869281046,NA,Unavailable MOE or zero percentage,67.14695138322713,100,13.657309464169412,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1299,58.69910941475827,6,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13165,"Jenkins County, Georgia",229,102,0,0,24,14,64,127,98,81,20,20,38,21,64,68,102,0,Pass,229,0,Pass,44.54148471615721,0.7941176470588235,FALSE,TRUE,TRUE,48.278924887111096,21,183,29.795679562284406,0,19.607843137254903,0,19.607843137254903,23.52941176470588,32.23032685708349,13.725490196078432,17.466338358649082,62.745098039215684,38.13421604571501,14.745805153872801,74.3371642784416,40.66879913586208,Percentage MOE exceeds 50% of estimate,0,19.607843137254903,NA,Unavailable MOE or zero percentage,0,19.607843137254903,NA,Unavailable MOE or zero percentage,0,55.75973862178937,83.27725148193151,Percentage MOE exceeds 50% of estimate,0,31.191828554727515,77.36539520211268,Percentage MOE exceeds 50% of estimate,24.610881993500676,100,36.949431747005775,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2200,29.945928753180663,3,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13167,"Johnson County, Georgia",142,65,7,0,15,17,26,77,85,42,8,20,20,25,28,63,65,0,Pass,142,0,Pass,45.774647887323944,0.6461538461538462,FALSE,TRUE,TRUE,39.28336452352971,23,107,11.137730013500645,10.76923076923077,10.151721822992865,0,30.76923076923077,23.076923076923077,26.914687554349282,26.153846153846157,34.54996295914475,40,34.46153846153846,34.6369178738233,56.91237790082459,14.792596701921543,Caregiver count MOE exceeds 50% of estimate,0.6175089462379049,20.920952592223635,57.30965163816577,Percentage MOE exceeds 50% of estimate,0,30.76923076923077,NA,Unavailable MOE or zero percentage,0,49.99161063127236,70.90619543556171,Percentage MOE exceeds 50% of estimate,0,60.70380911299091,80.31279950089355,Percentage MOE exceeds 50% of estimate,5.53846153846154,74.46153846153845,52.37781936470628,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2430,22.58269720101781,3,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
