geoid,name,duration_sum,duration_difference,duration_reconciliation_status,coresident_components_sum,coresident_difference,coresident_reconciliation_status
1865934,"Rosedale town, Indiana",0,0,Pass,2,0,Pass
1865988,"Roseland town, Indiana",16,0,Pass,16,0,Pass
1866006,"Roselawn CDP, Indiana",48,0,Pass,48,0,Pass
1866085,"Ross CDP, Indiana",23,0,Pass,68,0,Pass
1866150,"Rossville town, Indiana",27,0,Pass,44,0,Pass
1866222,"Royal Center town, Indiana",1,0,Pass,5,0,Pass
1866312,"Royerton CDP, Indiana",0,0,Pass,0,0,Pass
1866438,"Rushville city, Indiana",51,0,Pass,51,0,Pass
1866510,"Russellville town, Indiana",0,0,Pass,15,0,Pass
1866546,"Russiaville town, Indiana",2,0,Pass,30,0,Pass
1866744,"St. Anthony CDP, Indiana",0,0,Pass,0,0,Pass
1866762,"St. Bernice CDP, Indiana",0,0,Pass,0,0,Pass
1866834,"St. Joe town, Indiana",0,0,Pass,2,0,Pass
1866852,"St. John town, Indiana",196,0,Pass,620,0,Pass
1866978,"St. Leon town, Indiana",0,0,Pass,1,0,Pass
1867050,"St. Mary of the Woods CDP, Indiana",0,0,Pass,0,0,Pass
1867176,"St. Meinrad CDP, Indiana",0,0,Pass,15,0,Pass
1867194,"St. Omer CDP, Indiana",0,0,Pass,0,0,Pass
1867212,"St. Paul town, Indiana",12,0,Pass,25,0,Pass
1867284,"St. Wendel CDP, Indiana",0,0,Pass,25,0,Pass
1867302,"Salamonia town, Indiana",4,0,Pass,10,0,Pass
1867464,"Salem city, Indiana",11,0,Pass,200,0,Pass
1867518,"Saline City CDP, Indiana",0,0,Pass,0,0,Pass
1867608,"Salt Creek Commons CDP, Indiana",14,0,Pass,14,0,Pass
1867626,"Saltillo town, Indiana",2,0,Pass,2,0,Pass
1867698,"Sandborn town, Indiana",2,0,Pass,17,0,Pass
1867896,"Sandusky CDP, Indiana",0,0,Pass,41,0,Pass
1868004,"San Pierre CDP, Indiana",10,0,Pass,57,0,Pass
1868022,"Santa Claus town, Indiana",14,0,Pass,17,0,Pass
1868058,"Saratoga town, Indiana",12,0,Pass,12,0,Pass
1868076,"Sardinia CDP, Indiana",0,0,Pass,0,0,Pass
1868103,"Saugany Lake CDP, Indiana",0,0,Pass,0,0,Pass
1868202,"Schaefer Lake CDP, Indiana",0,0,Pass,0,0,Pass
1868220,"Schererville town, Indiana",334,0,Pass,729,0,Pass
1868238,"Schneider town, Indiana",0,0,Pass,1,0,Pass
1868256,"Schnellville CDP, Indiana",0,0,Pass,0,0,Pass
1868328,"Scipio CDP, Indiana",0,0,Pass,0,0,Pass
1868364,"Scircleville CDP, Indiana",0,0,Pass,0,0,Pass
1868382,"Scotland CDP, Indiana",0,0,Pass,0,0,Pass
1868418,"Scott CDP, Indiana",0,0,Pass,0,0,Pass
1868526,"Scottsburg city, Indiana",66,0,Pass,203,0,Pass
1868652,"Seelyville town, Indiana",41,0,Pass,43,0,Pass
1868670,"Sellersburg town, Indiana",73,0,Pass,200,0,Pass
1868706,"Selma town, Indiana",32,0,Pass,33,0,Pass
1868742,"Servia CDP, Indiana",0,0,Pass,0,0,Pass
1868832,"Seymour city, Indiana",59,0,Pass,259,0,Pass
1868868,"Shadeland town, Indiana",19,0,Pass,31,0,Pass
1868976,"Shamrock Lakes town, Indiana",7,0,Pass,7,0,Pass
1869048,"Sharpsville town, Indiana",2,0,Pass,15,0,Pass
1869192,"Shelburn town, Indiana",0,0,Pass,4,0,Pass
1869246,"Shelby CDP, Indiana",0,0,Pass,0,0,Pass
1869318,"Shelbyville city, Indiana",259,0,Pass,446,0,Pass
1869336,"Shepardsville CDP, Indiana",9,0,Pass,9,0,Pass
1869354,"Sheridan town, Indiana",25,0,Pass,163,0,Pass
1869480,"Shipshewana town, Indiana",4,0,Pass,10,0,Pass
1869489,"Shipshewana Lake CDP, Indiana",0,0,Pass,0,0,Pass
1869516,"Shirley town, Indiana",19,0,Pass,27,0,Pass
1869552,"Shoals town, Indiana",0,0,Pass,5,0,Pass
1869642,"Shorewood Forest CDP, Indiana",0,0,Pass,39,0,Pass
1869678,"Sidney town, Indiana",0,0,Pass,0,0,Pass
1869768,"Silver Lake town, Indiana",7,0,Pass,22,0,Pass
1869840,"Simonton Lake CDP, Indiana",8,0,Pass,79,0,Pass
1869894,"Sims CDP, Indiana",0,0,Pass,0,0,Pass
1870330,"Smithville-Sanders CDP, Indiana",0,0,Pass,0,0,Pass
1870470,"Snow Lake CDP, Indiana",0,0,Pass,14,0,Pass
1870506,"Solsberry CDP, Indiana",0,0,Pass,0,0,Pass
1870524,"Somerset CDP, Indiana",0,0,Pass,0,0,Pass
1870542,"Somerville town, Indiana",0,0,Pass,0,0,Pass
1871000,"South Bend city, Indiana",905,0,Pass,1824,0,Pass
1871072,"South Center CDP, Indiana",0,0,Pass,0,0,Pass
1871288,"South Haven CDP, Indiana",68,0,Pass,185,0,Pass
1871396,"South Milford CDP, Indiana",0,0,Pass,32,0,Pass
1871486,"Southport city, Indiana",10,0,Pass,21,0,Pass
1871612,"South Whitley town, Indiana",12,0,Pass,22,0,Pass
1871774,"Spartanburg CDP, Indiana",0,0,Pass,0,0,Pass
1871828,"Speedway town, Indiana",34,0,Pass,50,0,Pass
1871972,"Spencer town, Indiana",58,0,Pass,67,0,Pass
1871990,"Spencerville CDP, Indiana",0,0,Pass,0,0,Pass
1872008,"Spiceland town, Indiana",32,0,Pass,32,0,Pass
1872206,"Spring Grove town, Indiana",4,0,Pass,6,0,Pass
1872232,"Spring Hill town, Indiana",0,0,Pass,0,0,Pass
1872296,"Spring Lake town, Indiana",0,0,Pass,0,0,Pass
1872332,"Springport town, Indiana",2,0,Pass,2,0,Pass
1872440,"Spurgeon town, Indiana",6,0,Pass,6,0,Pass
1872584,"Stanford CDP, Indiana",0,0,Pass,0,0,Pass
1872638,"Star City CDP, Indiana",0,0,Pass,13,0,Pass
1872764,"State Line City town, Indiana",0,0,Pass,2,0,Pass
1872782,"Staunton town, Indiana",1,0,Pass,2,0,Pass
1872980,"Stendal CDP, Indiana",0,0,Pass,0,0,Pass
1873160,"Stewartsville CDP, Indiana",0,0,Pass,0,0,Pass
1873178,"Stilesville town, Indiana",0,0,Pass,5,0,Pass
1873214,"Stillwell CDP, Indiana",0,0,Pass,0,0,Pass
1873232,"Stinesville town, Indiana",0,0,Pass,8,0,Pass
1873340,"Stockwell CDP, Indiana",0,0,Pass,0,0,Pass
1873376,"Stone Bluff CDP, Indiana",0,0,Pass,0,0,Pass
1873664,"Straughn town, Indiana",0,0,Pass,3,0,Pass
1873790,"Stroh CDP, Indiana",0,0,Pass,0,0,Pass
1874006,"Sullivan city, Indiana",0,0,Pass,9,0,Pass
1874060,"Sulphur Springs town, Indiana",7,0,Pass,9,0,Pass
1874078,"Sumava Resorts CDP, Indiana",0,0,Pass,0,0,Pass
1874132,"Summitville town, Indiana",23,0,Pass,35,0,Pass
1874168,"Sunman town, Indiana",0,0,Pass,26,0,Pass
1874510,"Swayzee town, Indiana",0,0,Pass,0,0,Pass
1874546,"Sweetser town, Indiana",24,0,Pass,24,0,Pass
1874582,"Switz City town, Indiana",5,0,Pass,6,0,Pass
1874744,"Syracuse town, Indiana",0,0,Pass,0,0,Pass
1874780,"Tab CDP, Indiana",0,0,Pass,0,0,Pass
1874870,"Talma CDP, Indiana",10,0,Pass,10,0,Pass
1874978,"Taswell CDP, Indiana",0,0,Pass,0,0,Pass
1875104,"Taylorsville CDP, Indiana",54,0,Pass,64,0,Pass
1875176,"Tecumseh CDP, Indiana",20,0,Pass,34,0,Pass
1875194,"Teegarden CDP, Indiana",0,0,Pass,0,0,Pass
1875248,"Tell City city, Indiana",9,0,Pass,95,0,Pass
1875284,"Templeton CDP, Indiana",0,0,Pass,0,0,Pass
1875302,"Tennyson town, Indiana",0,0,Pass,1,0,Pass
1875428,"Terre Haute city, Indiana",337,0,Pass,954,0,Pass
1875518,"Thayer CDP, Indiana",24,0,Pass,24,0,Pass
1875626,"Thorntown town, Indiana",6,0,Pass,10,0,Pass
1875860,"Tippecanoe CDP, Indiana",0,0,Pass,0,0,Pass
1875986,"Tipton city, Indiana",0,0,Pass,14,0,Pass
1876022,"Toad Hop CDP, Indiana",0,0,Pass,0,0,Pass
1876076,"Tocsin CDP, Indiana",0,0,Pass,0,0,Pass
1876184,"Topeka town, Indiana",10,0,Pass,21,0,Pass
1876256,"Town of Pines town, Indiana",8,0,Pass,8,0,Pass
1876310,"Trafalgar town, Indiana",18,0,Pass,29,0,Pass
1876328,"Trail Creek town, Indiana",0,0,Pass,32,0,Pass
1876526,"Tri-Lakes CDP, Indiana",0,0,Pass,0,0,Pass
1876634,"Troy town, Indiana",2,0,Pass,4,0,Pass
1876742,"Tunnelton CDP, Indiana",0,0,Pass,0,0,Pass
1876886,"Twelve Mile CDP, Indiana",0,0,Pass,2,0,Pass
1877030,"Tyner CDP, Indiana",0,0,Pass,0,0,Pass
1877066,"Ulen town, Indiana",0,0,Pass,1,0,Pass
1877084,"Underwood CDP, Indiana",0,0,Pass,0,0,Pass
1877768,"Union City city, Indiana",92,0,Pass,92,0,Pass
1877786,"Uniondale town, Indiana",6,0,Pass,13,0,Pass
1877804,"Union Mills CDP, Indiana",4,0,Pass,4,0,Pass
1877912,"Universal town, Indiana",7,0,Pass,11,0,Pass
1877966,"Upland town, Indiana",0,0,Pass,36,0,Pass
1878056,"Urbana CDP, Indiana",0,0,Pass,0,0,Pass
1878110,"Utica town, Indiana",0,0,Pass,9,0,Pass
1878290,"Vallonia CDP, Indiana",0,0,Pass,0,0,Pass
1878326,"Valparaiso city, Indiana",67,0,Pass,358,0,Pass
1878380,"Van Bibber Lake CDP, Indiana",12,0,Pass,12,0,Pass
1878470,"Van Buren town, Indiana",0,0,Pass,6,0,Pass
1878740,"Veedersburg town, Indiana",13,0,Pass,24,0,Pass
1878758,"Velpen CDP, Indiana",0,0,Pass,0,0,Pass
1878776,"Vera Cruz town, Indiana",0,0,Pass,0,0,Pass
1878902,"Vernon town, Indiana",0,0,Pass,0,0,Pass
1878974,"Versailles town, Indiana",27,0,Pass,33,0,Pass
1879010,"Vevay town, Indiana",9,0,Pass,60,0,Pass
1879028,"Vicksburg CDP, Indiana",0,0,Pass,0,0,Pass
1879208,"Vincennes city, Indiana",289,0,Pass,343,0,Pass
1879226,"Vistula CDP, Indiana",0,0,Pass,0,0,Pass
1879370,"Wabash city, Indiana",40,0,Pass,107,0,Pass
1879442,"Wadesville CDP, Indiana",0,0,Pass,0,0,Pass
1879478,"Wakarusa town, Indiana",5,0,Pass,65,0,Pass
1879568,"Waldron CDP, Indiana",11,0,Pass,20,0,Pass
1879604,"Walesboro CDP, Indiana",15,0,Pass,15,0,Pass
1879694,"Walkerton town, Indiana",5,0,Pass,37,0,Pass
1879730,"Wallace town, Indiana",0,0,Pass,17,0,Pass
1879784,"Wall Lake CDP, Indiana",0,0,Pass,0,0,Pass
1879964,"Walton town, Indiana",10,0,Pass,10,0,Pass
1880018,"Wanatah town, Indiana",0,0,Pass,28,0,Pass
1880108,"Warren town, Indiana",0,0,Pass,10,0,Pass
1880234,"Warren Park town, Indiana",14,0,Pass,23,0,Pass
1880288,"Warrington CDP, Indiana",0,0,Pass,0,0,Pass
1880306,"Warsaw city, Indiana",50,0,Pass,132,0,Pass
1880504,"Washington city, Indiana",207,0,Pass,409,0,Pass
1881278,"Waterloo town, Indiana",0,0,Pass,22,0,Pass
1881458,"Waveland town, Indiana",5,0,Pass,9,0,Pass
1881494,"Waverly CDP, Indiana",59,0,Pass,72,0,Pass
1881530,"Wawaka CDP, Indiana",0,0,Pass,0,0,Pass
1882034,"Waynesville CDP, Indiana",0,0,Pass,0,0,Pass
1882052,"Waynetown town, Indiana",9,0,Pass,11,0,Pass
1882142,"Webster CDP, Indiana",0,0,Pass,0,0,Pass
1882250,"Wellsboro CDP, Indiana",0,0,Pass,6,0,Pass
1882376,"West Baden Springs town, Indiana",7,0,Pass,7,0,Pass
1882556,"West College Corner town, Indiana",6,0,Pass,14,0,Pass
1882700,"Westfield city, Indiana",63,0,Pass,326,0,Pass
1882790,"West Harrison town, Indiana",0,0,Pass,0,0,Pass
1882862,"West Lafayette city, Indiana",12,0,Pass,93,0,Pass
1882934,"West Lebanon town, Indiana",8,0,Pass,10,0,Pass
1883042,"West Middleton CDP, Indiana",0,0,Pass,0,0,Pass
1883204,"Westphalia CDP, Indiana",0,0,Pass,0,0,Pass
1883222,"West Point CDP, Indiana",0,0,Pass,0,0,Pass
1883276,"Westport town, Indiana",36,0,Pass,54,0,Pass
1883384,"West Terre Haute town, Indiana",34,0,Pass,50,0,Pass
1883420,"Westville town, Indiana",0,0,Pass,5,0,Pass
1883456,"Westwood CDP, Indiana",19,0,Pass,35,0,Pass
1883528,"Wheatfield town, Indiana",7,0,Pass,22,0,Pass
1883564,"Wheatland town, Indiana",10,0,Pass,22,0,Pass
1883600,"Wheeler CDP, Indiana",0,0,Pass,0,0,Pass
1883816,"Whiteland town, Indiana",29,0,Pass,29,0,Pass
1884014,"Whitestown town, Indiana",17,0,Pass,159,0,Pass
1884086,"Whitewater town, Indiana",0,0,Pass,0,0,Pass
1884122,"Whiting city, Indiana",16,0,Pass,138,0,Pass
1884234,"Wildwood CDP, Indiana",0,0,Pass,7,0,Pass
1884302,"Wilkinson town, Indiana",3,0,Pass,11,0,Pass
1884338,"Williams CDP, Indiana",0,0,Pass,0,0,Pass
1884356,"Williamsburg CDP, Indiana",0,0,Pass,0,0,Pass
1884374,"Williams Creek town, Indiana",0,0,Pass,0,0,Pass
1884410,"Williamsport town, Indiana",6,0,Pass,12,0,Pass
1884482,"Willow Branch CDP, Indiana",0,0,Pass,0,0,Pass
1884734,"Winamac town, Indiana",29,0,Pass,50,0,Pass
1884752,"Winchester city, Indiana",160,0,Pass,187,0,Pass
1884806,"Windfall City town, Indiana",16,0,Pass,29,0,Pass
1884842,"Windsor CDP, Indiana",0,0,Pass,0,0,Pass
1884878,"Winfield town, Indiana",0,0,Pass,64,0,Pass
1884914,"Wingate town, Indiana",5,0,Pass,8,0,Pass
1884950,"Winona Lake town, Indiana",0,0,Pass,0,0,Pass
1884968,"Winslow town, Indiana",0,0,Pass,11,0,Pass
1885058,"Wolcott town, Indiana",3,0,Pass,68,0,Pass
1885076,"Wolcottville town, Indiana",14,0,Pass,30,0,Pass
1885130,"Wolflake CDP, Indiana",0,0,Pass,0,0,Pass
1885184,"Woodburn city, Indiana",0,0,Pass,10,0,Pass
1885400,"Woodlawn Heights town, Indiana",0,0,Pass,0,0,Pass
1885562,"Wooster CDP, Indiana",0,0,Pass,0,0,Pass
1885598,"Worthington town, Indiana",0,0,Pass,14,0,Pass
1885724,"Wyatt CDP, Indiana",0,0,Pass,0,0,Pass
1885742,"Wynnedale town, Indiana",0,0,Pass,0,0,Pass
1885886,"Yeoman town, Indiana",3,0,Pass,3,0,Pass
1886084,"Yorktown town, Indiana",82,0,Pass,109,0,Pass
1886156,"Young America CDP, Indiana",0,0,Pass,0,0,Pass
1886318,"Zanesville town, Indiana",0,0,Pass,0,0,Pass
1886372,"Zionsville town, Indiana",127,0,Pass,377,0,Pass
1900190,"Ackley city, Iowa",0,0,Pass,10,0,Pass
1900235,"Ackworth city, Iowa",0,0,Pass,0,0,Pass
1900370,"Adair city, Iowa",9,0,Pass,34,0,Pass
1900505,"Adel city, Iowa",25,0,Pass,62,0,Pass
1900595,"Afton city, Iowa",6,0,Pass,6,0,Pass
1900640,"Agency city, Iowa",0,0,Pass,0,0,Pass
1900730,"Ainsworth city, Iowa",10,0,Pass,10,0,Pass
1900775,"Akron city, Iowa",0,0,Pass,4,0,Pass
1900865,"Albert City city, Iowa",0,0,Pass,4,0,Pass
1900910,"Albia city, Iowa",32,0,Pass,32,0,Pass
1900955,"Albion city, Iowa",6,0,Pass,6,0,Pass
1901000,"Alburnett city, Iowa",3,0,Pass,3,0,Pass
1901045,"Alden city, Iowa",0,0,Pass,0,0,Pass
1901090,"Alexander city, Iowa",0,0,Pass,2,0,Pass
1901135,"Algona city, Iowa",0,0,Pass,3,0,Pass
1901180,"Alleman city, Iowa",0,0,Pass,2,0,Pass
1901270,"Allerton city, Iowa",0,0,Pass,3,0,Pass
1901315,"Allison city, Iowa",12,0,Pass,19,0,Pass
1901495,"Alta city, Iowa",0,0,Pass,15,0,Pass
1901540,"Alta Vista city, Iowa",0,0,Pass,0,0,Pass
1901585,"Alton city, Iowa",7,0,Pass,49,0,Pass
1901630,"Altoona city, Iowa",107,0,Pass,197,0,Pass
1901675,"Alvord city, Iowa",0,0,Pass,0,0,Pass
1901720,"Amana CDP, Iowa",0,0,Pass,0,0,Pass
1901855,"Ames city, Iowa",113,0,Pass,336,0,Pass
1901990,"Anamosa city, Iowa",0,0,Pass,20,0,Pass
1902035,"Anderson CDP, Iowa",0,0,Pass,0,0,Pass
1902080,"Andover city, Iowa",0,0,Pass,0,0,Pass
1902125,"Andrew city, Iowa",0,0,Pass,5,0,Pass
1902260,"Anita city, Iowa",4,0,Pass,9,0,Pass
1902305,"Ankeny city, Iowa",73,0,Pass,249,0,Pass
1902350,"Anthon city, Iowa",3,0,Pass,3,0,Pass
1902395,"Aplington city, Iowa",0,0,Pass,11,0,Pass
1902485,"Arcadia city, Iowa",5,0,Pass,5,0,Pass
1902530,"Archer city, Iowa",7,0,Pass,19,0,Pass
1902620,"Aredale city, Iowa",0,0,Pass,0,0,Pass
1902665,"Argo CDP, Iowa",0,0,Pass,0,0,Pass
1902710,"Argyle CDP, Iowa",0,0,Pass,0,0,Pass
1902755,"Arion city, Iowa",0,0,Pass,0,0,Pass
1902800,"Arispe city, Iowa",0,0,Pass,2,0,Pass
1902845,"Arlington city, Iowa",0,0,Pass,0,0,Pass
1902935,"Armstrong city, Iowa",2,0,Pass,2,0,Pass
1903025,"Arnolds Park city, Iowa",0,0,Pass,0,0,Pass
1903115,"Arthur city, Iowa",1,0,Pass,6,0,Pass
1903160,"Asbury city, Iowa",0,0,Pass,0,0,Pass
1903295,"Ashton city, Iowa",4,0,Pass,4,0,Pass
1903340,"Aspinwall city, Iowa",0,0,Pass,0,0,Pass
1903385,"Atalissa city, Iowa",2,0,Pass,2,0,Pass
1903430,"Athelstan CDP, Iowa",0,0,Pass,0,0,Pass
1903475,"Atkins city, Iowa",10,0,Pass,10,0,Pass
1903520,"Atlantic city, Iowa",0,0,Pass,15,0,Pass
1903610,"Auburn city, Iowa",4,0,Pass,4,0,Pass
1903655,"Audubon city, Iowa",7,0,Pass,8,0,Pass
1903700,"Augusta CDP, Iowa",0,0,Pass,0,0,Pass
1903745,"Aurelia city, Iowa",4,0,Pass,18,0,Pass
1903835,"Aurora city, Iowa",0,0,Pass,0,0,Pass
1903970,"Avoca city, Iowa",0,0,Pass,4,0,Pass
1904105,"Ayrshire city, Iowa",6,0,Pass,16,0,Pass
1904195,"Badger city, Iowa",0,0,Pass,6,0,Pass
1904240,"Bagley city, Iowa",0,0,Pass,0,0,Pass
1904330,"Baldwin city, Iowa",0,0,Pass,0,0,Pass
1904375,"Balltown city, Iowa",0,0,Pass,0,0,Pass
1904420,"Bancroft city, Iowa",3,0,Pass,8,0,Pass
1904510,"Bankston city, Iowa",0,0,Pass,0,0,Pass
1904555,"Barnes City city, Iowa",2,0,Pass,2,0,Pass
1904645,"Barnum city, Iowa",0,0,Pass,0,0,Pass
1904735,"Bartlett CDP, Iowa",0,0,Pass,0,0,Pass
1904780,"Bassett city, Iowa",0,0,Pass,0,0,Pass
1904825,"Batavia city, Iowa",0,0,Pass,0,0,Pass
1904870,"Battle Creek city, Iowa",9,0,Pass,9,0,Pass
1904915,"Baxter city, Iowa",7,0,Pass,19,0,Pass
1904960,"Bayard city, Iowa",0,0,Pass,0,0,Pass
1905050,"Beacon city, Iowa",0,0,Pass,3,0,Pass
1905095,"Beaconsfield city, Iowa",0,0,Pass,0,0,Pass
1905140,"Beaman city, Iowa",0,0,Pass,0,0,Pass
1905185,"Beaver city, Iowa",0,0,Pass,0,0,Pass
1905200,"Beaverdale CDP, Iowa",0,0,Pass,0,0,Pass
1905365,"Bedford city, Iowa",0,0,Pass,15,0,Pass
1905590,"Belle Plaine city, Iowa",0,0,Pass,8,0,Pass
1905635,"Bellevue city, Iowa",17,0,Pass,18,0,Pass
1905680,"Belmond city, Iowa",97,0,Pass,97,0,Pass
1905770,"Bennett city, Iowa",0,0,Pass,0,0,Pass
1905870,"Bentley CDP, Iowa",0,0,Pass,0,0,Pass
1905905,"Benton city, Iowa",0,0,Pass,0,0,Pass
1906040,"Berkley city, Iowa",0,0,Pass,0,0,Pass
1906085,"Bernard city, Iowa",0,0,Pass,0,0,Pass
1906175,"Bertram city, Iowa",0,0,Pass,5,0,Pass
1906355,"Bettendorf city, Iowa",77,0,Pass,331,0,Pass
1906490,"Bevington city, Iowa",0,0,Pass,0,0,Pass
1906535,"Big Rock CDP, Iowa",0,0,Pass,0,0,Pass
1906625,"Birmingham city, Iowa",7,0,Pass,7,0,Pass
1906760,"Blairsburg city, Iowa",0,0,Pass,0,0,Pass
1906805,"Blairstown city, Iowa",4,0,Pass,9,0,Pass
1906850,"Blakesburg city, Iowa",0,0,Pass,0,0,Pass
1906895,"Blanchard city, Iowa",0,0,Pass,0,0,Pass
1906940,"Blencoe city, Iowa",0,0,Pass,1,0,Pass
1906985,"Blockton city, Iowa",0,0,Pass,0,0,Pass
1907030,"Bloomfield city, Iowa",0,0,Pass,21,0,Pass
1907075,"Blue Grass city, Iowa",3,0,Pass,18,0,Pass
1907210,"Bode city, Iowa",0,0,Pass,0,0,Pass
1907255,"Bolan CDP, Iowa",0,0,Pass,0,0,Pass
1907345,"Bonaparte city, Iowa",4,0,Pass,9,0,Pass
1907390,"Bondurant city, Iowa",0,0,Pass,123,0,Pass
1907480,"Boone city, Iowa",28,0,Pass,195,0,Pass
1907660,"Bouton city, Iowa",0,0,Pass,1,0,Pass
1907750,"Boxholm city, Iowa",0,0,Pass,0,0,Pass
1907840,"Boyden city, Iowa",0,0,Pass,0,0,Pass
1907930,"Braddyville city, Iowa",0,0,Pass,0,0,Pass
1908020,"Bradford CDP, Iowa",0,0,Pass,0,0,Pass
1908065,"Bradgate city, Iowa",0,0,Pass,0,0,Pass
1908155,"Brandon city, Iowa",0,0,Pass,1,0,Pass
1908200,"Brayton city, Iowa",0,0,Pass,0,0,Pass
1908290,"Breda city, Iowa",0,0,Pass,3,0,Pass
1908425,"Bridgewater city, Iowa",0,0,Pass,5,0,Pass
1908470,"Brighton city, Iowa",5,0,Pass,7,0,Pass
1908560,"Bristow city, Iowa",0,0,Pass,3,0,Pass
1908605,"Britt city, Iowa",0,0,Pass,2,0,Pass
1908650,"Bronson city, Iowa",1,0,Pass,1,0,Pass
1908695,"Brooklyn city, Iowa",0,0,Pass,0,0,Pass
1908875,"Brunsville city, Iowa",0,0,Pass,0,0,Pass
1909100,"Buckeye city, Iowa",2,0,Pass,3,0,Pass
1909145,"Buck Grove city, Iowa",0,0,Pass,0,0,Pass
1909235,"Buffalo city, Iowa",8,0,Pass,27,0,Pass
1909280,"Buffalo Center city, Iowa",8,0,Pass,13,0,Pass
1909415,"Burchinal CDP, Iowa",0,0,Pass,0,0,Pass
1909550,"Burlington city, Iowa",129,0,Pass,275,0,Pass
1909640,"Burr Oak CDP, Iowa",0,0,Pass,0,0,Pass
1909685,"Burt city, Iowa",0,0,Pass,8,0,Pass
1909730,"Bussey city, Iowa",8,0,Pass,12,0,Pass
1909820,"Calamus city, Iowa",0,0,Pass,1,0,Pass
1909910,"California Junction CDP, Iowa",0,0,Pass,0,0,Pass
1909955,"Callender city, Iowa",3,0,Pass,6,0,Pass
1910045,"Calmar city, Iowa",0,0,Pass,0,0,Pass
1910090,"Calumet city, Iowa",0,0,Pass,1,0,Pass
1910135,"Camanche city, Iowa",0,0,Pass,16,0,Pass
1910225,"Cambridge city, Iowa",0,0,Pass,11,0,Pass
1910450,"Cantril city, Iowa",0,0,Pass,0,0,Pass
1910585,"Carbon city, Iowa",0,0,Pass,0,0,Pass
1910765,"Carlisle city, Iowa",0,0,Pass,27,0,Pass
1911035,"Carpenter city, Iowa",0,0,Pass,0,0,Pass
1911080,"Carroll city, Iowa",62,0,Pass,62,0,Pass
1911170,"Carson city, Iowa",10,0,Pass,16,0,Pass
1911215,"Carter Lake city, Iowa",11,0,Pass,33,0,Pass
1911305,"Cascade city, Iowa",0,0,Pass,23,0,Pass
1911395,"Casey city, Iowa",2,0,Pass,3,0,Pass
1911485,"Castalia city, Iowa",0,0,Pass,0,0,Pass
1911530,"Castana city, Iowa",5,0,Pass,10,0,Pass
1911755,"Cedar Falls city, Iowa",67,0,Pass,213,0,Pass
1912000,"Cedar Rapids city, Iowa",607,0,Pass,1707,0,Pass
1912225,"Center Junction CDP, Iowa",9,0,Pass,9,0,Pass
1912270,"Center Point city, Iowa",0,0,Pass,17,0,Pass
1912315,"Centerville city, Iowa",14,0,Pass,35,0,Pass
1912495,"Central City city, Iowa",18,0,Pass,28,0,Pass
1912630,"Centralia city, Iowa",0,0,Pass,0,0,Pass
1912675,"Chapin CDP, Iowa",0,0,Pass,0,0,Pass
1912720,"Chariton city, Iowa",57,0,Pass,57,0,Pass
1912765,"Charles City city, Iowa",8,0,Pass,147,0,Pass
1912855,"Charlotte city, Iowa",1,0,Pass,2,0,Pass
1912900,"Charter Oak city, Iowa",0,0,Pass,1,0,Pass
1912945,"Chatsworth city, Iowa",0,0,Pass,0,0,Pass
1912990,"Chelsea city, Iowa",0,0,Pass,25,0,Pass
1913080,"Cherokee city, Iowa",8,0,Pass,23,0,Pass
1913125,"Chester city, Iowa",0,0,Pass,0,0,Pass
1913215,"Chillicothe city, Iowa",0,0,Pass,0,0,Pass
1913350,"Churdan city, Iowa",0,0,Pass,0,0,Pass
1913395,"Cincinnati city, Iowa",14,0,Pass,16,0,Pass
1913485,"Clare city, Iowa",0,0,Pass,0,0,Pass
1913530,"Clarence city, Iowa",0,0,Pass,28,0,Pass
1913575,"Clarinda city, Iowa",7,0,Pass,35,0,Pass
1913620,"Clarion city, Iowa",0,0,Pass,0,0,Pass
1913755,"Clarksville city, Iowa",3,0,Pass,14,0,Pass
1913845,"Clayton city, Iowa",2,0,Pass,2,0,Pass
1913980,"Clearfield city, Iowa",2,0,Pass,4,0,Pass
1914025,"Clear Lake city, Iowa",12,0,Pass,12,0,Pass
1914115,"Cleghorn city, Iowa",1,0,Pass,1,0,Pass
1914160,"Clemons city, Iowa",2,0,Pass,2,0,Pass
1914250,"Clermont city, Iowa",0,0,Pass,0,0,Pass
1914385,"Climbing Hill CDP, Iowa",0,0,Pass,0,0,Pass
1914430,"Clinton city, Iowa",150,0,Pass,460,0,Pass
1914475,"Clio city, Iowa",0,0,Pass,0,0,Pass
1914520,"Clive city, Iowa",17,0,Pass,51,0,Pass
1914655,"Clutier city, Iowa",2,0,Pass,2,0,Pass
1914835,"Coalville CDP, Iowa",0,0,Pass,6,0,Pass
1914880,"Coburg city, Iowa",0,0,Pass,3,0,Pass
1914925,"Coggon city, Iowa",0,0,Pass,6,0,Pass
1914970,"Coin city, Iowa",10,0,Pass,12,0,Pass
1915015,"Colesburg city, Iowa",0,0,Pass,0,0,Pass
1915060,"Colfax city, Iowa",0,0,Pass,14,0,Pass
1915105,"College Springs city, Iowa",0,0,Pass,0,0,Pass
1915195,"Collins city, Iowa",0,0,Pass,0,0,Pass
1915240,"Colo city, Iowa",2,0,Pass,7,0,Pass
1915375,"Columbus City city, Iowa",0,0,Pass,15,0,Pass
1915420,"Columbus Junction city, Iowa",35,0,Pass,37,0,Pass
1915465,"Colwell city, Iowa",0,0,Pass,0,0,Pass
