geoid,name,state_fips,acs_period,metric,value,national_rank,national_percentile,national_decile,eligible_n,exclusion_reason
08025,"Crowley County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08027,"Custer County, Colorado",08,2020-2024,less_than_six_months,NA,NA,NA,NA,132,Missing input or nonpositive denominator
08029,"Delta County, Colorado",08,2020-2024,less_than_six_months,5.2356020942408374,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08031,"Denver County, Colorado",08,2020-2024,less_than_six_months,4.339360222531293,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08033,"Dolores County, Colorado",08,2020-2024,less_than_six_months,NA,NA,NA,NA,132,Missing input or nonpositive denominator
08035,"Douglas County, Colorado",08,2020-2024,less_than_six_months,5.646630236794172,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08037,"Eagle County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08039,"Elbert County, Colorado",08,2020-2024,less_than_six_months,12.5,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08041,"El Paso County, Colorado",08,2020-2024,less_than_six_months,8.645240032546786,90,32.196969696969695,4,132,Retained
08043,"Fremont County, Colorado",08,2020-2024,less_than_six_months,1.809954751131222,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08045,"Garfield County, Colorado",08,2020-2024,less_than_six_months,15.503875968992247,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08047,"Gilpin County, Colorado",08,2020-2024,less_than_six_months,NA,NA,NA,NA,132,Missing input or nonpositive denominator
08049,"Grand County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08051,"Gunnison County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08053,"Hinsdale County, Colorado",08,2020-2024,less_than_six_months,NA,NA,NA,NA,132,Missing input or nonpositive denominator
08055,"Huerfano County, Colorado",08,2020-2024,less_than_six_months,14.960629921259844,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08057,"Jackson County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08059,"Jefferson County, Colorado",08,2020-2024,less_than_six_months,6.764822920811779,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08061,"Kiowa County, Colorado",08,2020-2024,less_than_six_months,25,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08063,"Kit Carson County, Colorado",08,2020-2024,less_than_six_months,7.142857142857142,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08065,"Lake County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08067,"La Plata County, Colorado",08,2020-2024,less_than_six_months,29.977628635346754,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08069,"Larimer County, Colorado",08,2020-2024,less_than_six_months,9.792843691148775,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08071,"Las Animas County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08073,"Lincoln County, Colorado",08,2020-2024,less_than_six_months,38.46153846153847,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08075,"Logan County, Colorado",08,2020-2024,less_than_six_months,3,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08077,"Mesa County, Colorado",08,2020-2024,less_than_six_months,5.7915057915057915,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08079,"Mineral County, Colorado",08,2020-2024,less_than_six_months,NA,NA,NA,NA,132,Missing input or nonpositive denominator
08081,"Moffat County, Colorado",08,2020-2024,less_than_six_months,5.813953488372093,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08083,"Montezuma County, Colorado",08,2020-2024,less_than_six_months,27.74566473988439,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08085,"Montrose County, Colorado",08,2020-2024,less_than_six_months,8.588957055214724,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08087,"Morgan County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08089,"Otero County, Colorado",08,2020-2024,less_than_six_months,3.4013605442176873,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08091,"Ouray County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08093,"Park County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08095,"Phillips County, Colorado",08,2020-2024,less_than_six_months,NA,NA,NA,NA,132,Missing input or nonpositive denominator
08097,"Pitkin County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08099,"Prowers County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08101,"Pueblo County, Colorado",08,2020-2024,less_than_six_months,6.32118451025057,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08103,"Rio Blanco County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08105,"Rio Grande County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08107,"Routt County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08109,"Saguache County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08111,"San Juan County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08113,"San Miguel County, Colorado",08,2020-2024,less_than_six_months,NA,NA,NA,NA,132,Missing input or nonpositive denominator
08115,"Sedgwick County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
08117,"Summit County, Colorado",08,2020-2024,less_than_six_months,12.5,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08119,"Teller County, Colorado",08,2020-2024,less_than_six_months,23.076923076923077,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08121,"Washington County, Colorado",08,2020-2024,less_than_six_months,7.352941176470589,NA,NA,NA,132,Caregiver count MOE exceeds 50% of estimate
08123,"Weld County, Colorado",08,2020-2024,less_than_six_months,15.993265993265993,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
08125,"Yuma County, Colorado",08,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
09110,"Capitol Planning Region, Connecticut",09,2020-2024,less_than_six_months,5.948933929981575,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
09120,"Greater Bridgeport Planning Region, Connecticut",09,2020-2024,less_than_six_months,6.513409961685824,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
09130,"Lower Connecticut River Valley Planning Region, Connecticut",09,2020-2024,less_than_six_months,9.740259740259742,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
09140,"Naugatuck Valley Planning Region, Connecticut",09,2020-2024,less_than_six_months,10.236768802228411,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
09150,"Northeastern Connecticut Planning Region, Connecticut",09,2020-2024,less_than_six_months,6.762295081967213,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
09160,"Northwest Hills Planning Region, Connecticut",09,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
09170,"South Central Connecticut Planning Region, Connecticut",09,2020-2024,less_than_six_months,11.82163843760802,37,72.34848484848484,8,132,Retained
09180,"Southeastern Connecticut Planning Region, Connecticut",09,2020-2024,less_than_six_months,16.010498687664043,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
09190,"Western Connecticut Planning Region, Connecticut",09,2020-2024,less_than_six_months,20.993227990970656,4,97.34848484848484,10,132,Retained
10001,"Kent County, Delaware",10,2020-2024,less_than_six_months,29.156741305383516,2,98.86363636363636,10,132,Retained
10003,"New Castle County, Delaware",10,2020-2024,less_than_six_months,11.25158027812895,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
10005,"Sussex County, Delaware",10,2020-2024,less_than_six_months,11.92521475492673,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
11001,"District of Columbia, District of Columbia",11,2020-2024,less_than_six_months,10.05361930294906,62,53.40909090909091,6,132,Retained
12001,"Alachua County, Florida",12,2020-2024,less_than_six_months,15.826771653543306,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12003,"Baker County, Florida",12,2020-2024,less_than_six_months,1.36986301369863,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12005,"Bay County, Florida",12,2020-2024,less_than_six_months,6.378331148973351,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12007,"Bradford County, Florida",12,2020-2024,less_than_six_months,33.89830508474576,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12009,"Brevard County, Florida",12,2020-2024,less_than_six_months,2.988204456094364,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12011,"Broward County, Florida",12,2020-2024,less_than_six_months,6.407322654462242,118,10.984848484848484,2,132,Retained
12013,"Calhoun County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12015,"Charlotte County, Florida",12,2020-2024,less_than_six_months,6.707787201233615,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12017,"Citrus County, Florida",12,2020-2024,less_than_six_months,4.2907180385288965,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12019,"Clay County, Florida",12,2020-2024,less_than_six_months,11.845888441633122,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12021,"Collier County, Florida",12,2020-2024,less_than_six_months,10.285006195786865,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12023,"Columbia County, Florida",12,2020-2024,less_than_six_months,11.47227533460803,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12027,"DeSoto County, Florida",12,2020-2024,less_than_six_months,0.5328596802841918,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12029,"Dixie County, Florida",12,2020-2024,less_than_six_months,29.818181818181817,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12031,"Duval County, Florida",12,2020-2024,less_than_six_months,9.457092819614711,69,48.10606060606061,5,132,Retained
12033,"Escambia County, Florida",12,2020-2024,less_than_six_months,7.540983606557377,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12035,"Flagler County, Florida",12,2020-2024,less_than_six_months,19.400352733686066,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12037,"Franklin County, Florida",12,2020-2024,less_than_six_months,31.372549019607842,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12039,"Gadsden County, Florida",12,2020-2024,less_than_six_months,16.974169741697416,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12041,"Gilchrist County, Florida",12,2020-2024,less_than_six_months,85.05154639175258,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12043,"Glades County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12045,"Gulf County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12047,"Hamilton County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12049,"Hardee County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12051,"Hendry County, Florida",12,2020-2024,less_than_six_months,6.528189910979229,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12053,"Hernando County, Florida",12,2020-2024,less_than_six_months,1.5776699029126213,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12055,"Highlands County, Florida",12,2020-2024,less_than_six_months,3.283302063789869,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12057,"Hillsborough County, Florida",12,2020-2024,less_than_six_months,10.424345524997637,52,60.984848484848484,7,132,Retained
12059,"Holmes County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12061,"Indian River County, Florida",12,2020-2024,less_than_six_months,5.414273995077933,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12063,"Jackson County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12065,"Jefferson County, Florida",12,2020-2024,less_than_six_months,8.24742268041237,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12067,"Lafayette County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12069,"Lake County, Florida",12,2020-2024,less_than_six_months,3.356528857961523,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12071,"Lee County, Florida",12,2020-2024,less_than_six_months,6.707616707616708,113,14.772727272727273,2,132,Retained
12073,"Leon County, Florida",12,2020-2024,less_than_six_months,1.6116653875671527,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12075,"Levy County, Florida",12,2020-2024,less_than_six_months,1.1695906432748537,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12077,"Liberty County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12079,"Madison County, Florida",12,2020-2024,less_than_six_months,6.569343065693431,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12081,"Manatee County, Florida",12,2020-2024,less_than_six_months,12.072503419972639,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12083,"Marion County, Florida",12,2020-2024,less_than_six_months,6.232294617563739,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12085,"Martin County, Florida",12,2020-2024,less_than_six_months,19.656992084432716,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12086,"Miami-Dade County, Florida",12,2020-2024,less_than_six_months,11.383962407154767,39,70.83333333333333,8,132,Retained
12087,"Monroe County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12089,"Nassau County, Florida",12,2020-2024,less_than_six_months,1.524390243902439,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12091,"Okaloosa County, Florida",12,2020-2024,less_than_six_months,6.0606060606060606,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12093,"Okeechobee County, Florida",12,2020-2024,less_than_six_months,10.39136302294197,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12095,"Orange County, Florida",12,2020-2024,less_than_six_months,13.06810866486417,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12097,"Osceola County, Florida",12,2020-2024,less_than_six_months,4.761904761904762,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12099,"Palm Beach County, Florida",12,2020-2024,less_than_six_months,5.940136368889402,122,7.954545454545454,1,132,Retained
12101,"Pasco County, Florida",12,2020-2024,less_than_six_months,9.147982062780269,76,42.803030303030305,5,132,Retained
12103,"Pinellas County, Florida",12,2020-2024,less_than_six_months,13.503054989816702,20,85.22727272727273,9,132,Retained
12105,"Polk County, Florida",12,2020-2024,less_than_six_months,10.948244661599709,42,68.56060606060606,7,132,Retained
12107,"Putnam County, Florida",12,2020-2024,less_than_six_months,2.857142857142857,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12109,"St. Johns County, Florida",12,2020-2024,less_than_six_months,4.0720961281708945,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12111,"St. Lucie County, Florida",12,2020-2024,less_than_six_months,8.997314234556848,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12113,"Santa Rosa County, Florida",12,2020-2024,less_than_six_months,3.556910569105691,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12115,"Sarasota County, Florida",12,2020-2024,less_than_six_months,1.3438735177865613,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12117,"Seminole County, Florida",12,2020-2024,less_than_six_months,7.366071428571429,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12119,"Sumter County, Florida",12,2020-2024,less_than_six_months,8.991825613079019,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12121,"Suwannee County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12123,"Taylor County, Florida",12,2020-2024,less_than_six_months,15.086206896551724,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12125,"Union County, Florida",12,2020-2024,less_than_six_months,16.025641025641026,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12127,"Volusia County, Florida",12,2020-2024,less_than_six_months,5.66495818721338,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12129,"Wakulla County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
12131,"Walton County, Florida",12,2020-2024,less_than_six_months,25.955414012738853,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate
12133,"Washington County, Florida",12,2020-2024,less_than_six_months,0,NA,NA,NA,132,Unavailable MOE or zero percentage
